dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
0.5432894161223916,0.28766965440558684,0.07709217467359897,0.005558580819742314,0.0005266589730664734,0.0001642869643405783,0.0017789741082689932,0.02821028377813578
0.5524799096776618,0.4082972535493459,0.17450534350176344,0.029938840589096165,0.0068278936807270795,0.0017784369457968304,0.013426450173631055,0.10349311348172192
0.5444657218639508,0.2919730190584382,0.07964748826804058,0.005935401143844379,0.0005814746214439793,0.00018014587444728473,0.0019241136539724219,0.029685769146874003
0.5042195588177644,0.18090025196418544,0.028112195491469774,0.0007367764763482353,2.503430646166654e-05,9.639311412931717e-06,0.0001590326123301928,0.005854251008389497
0.4781633108210562,0.1315010914717892,0.014084194809395826,0.00018491001457514455,3.118528054517573e-06,1.386490027276431e-06,3.0497920519242303e-05,0.0019956389301354935
0.5253829590747873,0.23222032743208393,0.04832840916045016,0.0021787925485201604,0.00012827005201067394,4.411912637892683e-05,0.0005808305614901692,0.013614426541589578
0.5085633092179611,0.19050783579464342,0.0314496709067427,0.0009221525344555167,3.510729822765264e-05,1.3205861458606958e-05,0.00020793360447371567,0.0069718069869762886
0.527760049072073,0.2387864775577761,0.0513476472687228,0.002459921479185787,0.0001540172465201196,5.230959219996693e-05,0.0006714668578441208,0.014962902956724896
0.5466580536927101,0.30035244380439274,0.08476587941499718,0.006728395184309758,0.0007026995355596807,0.00021486234061590288,0.0022354289082664692,0.0327240288294971
0.5510532256449312,0.3191225601492542,0.09694722103142,0.008823319105772488,0.0010584917865304644,0.00031457135874823824,0.0030917319813427947,0.04038982222080866
0.5479568159573843,0.30557988259961394,0.08805679447256644,0.007265359516709722,0.0007891196981073347,0.0002393523138696023,0.002450453188194898,0.03473511601280441
0.5003318485664087,0.1726602268887548,0.025410221133969887,0.0006019322138624555,1.8461241396913945e-05,7.259467237661341e-06,0.00012491417819382678,0.005001847989296845
0.49014213602345685,0.15256642682826632,0.019433856902046288,0.0003520670354929277,8.22838870964405e-06,3.4212893799777076e-06,6.582018781909795e-05,0.00329459864858837
0.5026166225517312,0.17746270480039322,0.0269670698782034,0.0006779641626231903,2.2085026460277345e-05,8.577629131995878e-06,0.00014398764721250257,0.005487138964322284
0.5078782346034487,0.18896359244250602,0.030899567589363682,0.0008901658391516117,3.3288583277443716e-05,1.2567819388245768e-05,0.0001993464270660028,0.00678281995958486
0.47479854367244984,0.1260434870955128,0.012848255645510006,0.00015388035549422052,2.3645678903433274e-06,1.0715625551213714e-06,2.448884488679023e-05,0.001729715295324008
0.48514913701189016,0.14346588559233164,0.017009035644263253,0.0002696874951580854,5.506734368915004e-06,2.3540282225413683e-06,4.7870286761539625e-05,0.002677192128870904
0.4694069592257214,0.11769357675941208,0.01107504779762171,0.00011433635848173805,1.5114498113342456e-06,7.064447437161174e-07,1.7173800811265848e-05,0.0013726115564166351
0.46194125413397785,0.10689793556085193,0.00899110832318645,7.535606965888294e-05,8.064699931215741e-07,3.936474540011499e-07,1.0436748144559985e-05,0.000992168647414211
0.5004921107422577,0.17299341232040386,0.02551661973106205,0.0006069843963771075,1.8695206197782678e-05,7.345078847041087e-06,0.00012616769125060623,0.005034499782113408
0.5067394448983576,0.18642089354787536,0.030005213694964228,0.0008393686140699346,3.046804809147818e-05,1.1573491138921268e-05,0.00018583314382646522,0.006479560336355804
0.49469935880208227,0.16129286900574819,0.021923345578235373,0.0004480526910402039,1.1832367817946283e-05,4.797936286085973e-06,8.778885705480216e-05,0.003974788407374856
0.4668709807762262,0.11392894607373275,0.01032177705748455,9.931195300094586e-05,1.2223956625389953e-06,5.797764994813227e-07,1.4513678931972667e-05,0.0012300311269805167
0.5019413832069141,0.1760315845732542,0.02649790550323451,0.0006545753160409068,2.0947122267151246e-05,8.165447738818488e-06,0.00013807357312776498,0.005339203418078226
0.5126441557788949,0.19994008704736616,0.034924130691421446,0.0011372448693915721,4.815006132535934e-05,1.7721138046254107e-05,0.0002671163215945993,0.008207725850231015
0.5001123133476546,0.17220470497879845,0.02526514413437058,0.0005950774867668112,1.814539003724337e-05,7.143772883245815e-06,0.00012321670460768407,0.004957449212611565
0.5055737963835214,0.1838492176513471,0.02911509575299165,0.0007902952087449647,2.782416404145144e-05,1.0635650858950835e-05,0.00017292877089339123,0.006182703256600915
